date,gregorianYear,buddhistEraYear,weekday,eventId,nameZh,nameThai,nameEn,category,thaiLunarText,thaiLunarMonth,thaiLunarDay,thaiLunarHalf,thaiLunarDayInHalf,note
2048-07-26,2048,2591,星期日,khao_phansa,入雨安居,เข้าพรรษา,Khao Phansa,thai-buddhist-major,แรม 1 ค่ำ เดือน 88,88,16,waning,1,
2048-08-02,2048,2591,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 88,88,23,waning,8,
2048-08-09,2048,2591,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 15 ค่ำ เดือน 88,88,30,waning,15,
2048-08-17,2048,2591,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 9,9,8,waxing,8,
2048-08-24,2048,2591,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 9,9,15,waxing,15,
2048-09-01,2048,2591,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 9,9,23,waning,8,
2048-09-07,2048,2591,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 14 ค่ำ เดือน 9,9,29,waning,14,
2048-09-15,2048,2591,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 10,10,8,waxing,8,
2048-09-22,2048,2591,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 10,10,15,waxing,15,
2048-09-30,2048,2591,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 10,10,23,waning,8,
2048-10-07,2048,2591,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 15 ค่ำ เดือน 10,10,30,waning,15,
2048-10-15,2048,2591,星期四,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 11,11,8,waxing,8,
2048-10-22,2048,2591,星期四,ok_phansa,出雨安居,ออกพรรษา,Ok Phansa,thai-buddhist-major,ขึ้น 15 ค่ำ เดือน 11,11,15,waxing,15,
2048-10-22,2048,2591,星期四,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 11,11,15,waxing,15,
2048-10-30,2048,2591,星期五,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 11,11,23,waning,8,
2048-11-05,2048,2591,星期四,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 14 ค่ำ เดือน 11,11,29,waning,14,
2048-11-13,2048,2591,星期五,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 12,12,8,waxing,8,
2048-11-20,2048,2591,星期五,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 12,12,15,waxing,15,
2048-11-28,2048,2591,星期六,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 12,12,23,waning,8,
2048-12-05,2048,2591,星期六,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 15 ค่ำ เดือน 12,12,30,waning,15,
2048-12-13,2048,2591,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 1,1,8,waxing,8,
2048-12-20,2048,2591,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 1,1,15,waxing,15,
2048-12-28,2048,2591,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 1,1,23,waning,8,
2049-01-03,2049,2592,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 14 ค่ำ เดือน 1,1,29,waning,14,
2049-01-11,2049,2592,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 2,2,8,waxing,8,
2049-01-18,2049,2592,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 2,2,15,waxing,15,
2049-01-26,2049,2592,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 2,2,23,waning,8,
2049-02-02,2049,2592,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 15 ค่ำ เดือน 2,2,30,waning,15,
2049-02-10,2049,2592,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 3,3,8,waxing,8,
2049-02-17,2049,2592,星期三,makha_bucha,萬佛節,มาฆบูชา,Makha Bucha,thai-buddhist-major,ขึ้น 15 ค่ำ เดือน 3,3,15,waxing,15,
2049-02-17,2049,2592,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 3,3,15,waxing,15,
2049-02-25,2049,2592,星期四,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 3,3,23,waning,8,
2049-03-03,2049,2592,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 14 ค่ำ เดือน 3,3,29,waning,14,
2049-03-11,2049,2592,星期四,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 4,4,8,waxing,8,
2049-03-18,2049,2592,星期四,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 4,4,15,waxing,15,
2049-03-26,2049,2592,星期五,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 4,4,23,waning,8,
2049-04-02,2049,2592,星期五,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 15 ค่ำ เดือน 4,4,30,waning,15,
2049-04-10,2049,2592,星期六,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 5,5,8,waxing,8,
2049-04-17,2049,2592,星期六,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 5,5,15,waxing,15,
2049-04-25,2049,2592,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 5,5,23,waning,8,
2049-05-01,2049,2592,星期六,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 14 ค่ำ เดือน 5,5,29,waning,14,
2049-05-09,2049,2592,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 6,6,8,waxing,8,
2049-05-16,2049,2592,星期日,visakha_bucha,衛塞節,วิสาขบูชา,Visakha Bucha,thai-buddhist-major,ขึ้น 15 ค่ำ เดือน 6,6,15,waxing,15,
2049-05-16,2049,2592,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 6,6,15,waxing,15,
2049-05-24,2049,2592,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 6,6,23,waning,8,
2049-05-31,2049,2592,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 15 ค่ำ เดือน 6,6,30,waning,15,
2049-06-08,2049,2592,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 7,7,8,waxing,8,
2049-06-15,2049,2592,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 7,7,15,waxing,15,
2049-06-23,2049,2592,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 7,7,23,waning,8,
2049-06-29,2049,2592,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 14 ค่ำ เดือน 7,7,29,waning,14,
2049-07-07,2049,2592,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 8,8,8,waxing,8,
2049-07-14,2049,2592,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 8,8,15,waxing,15,
2049-07-15,2049,2592,星期四,khao_phansa,入雨安居,เข้าพรรษา,Khao Phansa,thai-buddhist-major,แรม 1 ค่ำ เดือน 8,8,16,waning,1,
2049-07-22,2049,2592,星期四,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 8,8,23,waning,8,
2049-07-29,2049,2592,星期四,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 15 ค่ำ เดือน 8,8,30,waning,15,
2049-08-06,2049,2592,星期五,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 9,9,8,waxing,8,
2049-08-13,2049,2592,星期五,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 9,9,15,waxing,15,
2049-08-21,2049,2592,星期六,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 9,9,23,waning,8,
2049-08-27,2049,2592,星期五,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 14 ค่ำ เดือน 9,9,29,waning,14,
2049-09-04,2049,2592,星期六,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 10,10,8,waxing,8,
2049-09-11,2049,2592,星期六,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 10,10,15,waxing,15,
2049-09-19,2049,2592,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 10,10,23,waning,8,
2049-09-26,2049,2592,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 15 ค่ำ เดือน 10,10,30,waning,15,
2049-10-04,2049,2592,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 11,11,8,waxing,8,
2049-10-11,2049,2592,星期一,ok_phansa,出雨安居,ออกพรรษา,Ok Phansa,thai-buddhist-major,ขึ้น 15 ค่ำ เดือน 11,11,15,waxing,15,
2049-10-11,2049,2592,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 11,11,15,waxing,15,
2049-10-19,2049,2592,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 11,11,23,waning,8,
2049-10-25,2049,2592,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 14 ค่ำ เดือน 11,11,29,waning,14,
2049-11-02,2049,2592,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 12,12,8,waxing,8,
2049-11-09,2049,2592,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 12,12,15,waxing,15,
2049-11-17,2049,2592,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 12,12,23,waning,8,
2049-11-24,2049,2592,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 15 ค่ำ เดือน 12,12,30,waning,15,
2049-12-02,2049,2592,星期四,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 1,1,8,waxing,8,
2049-12-09,2049,2592,星期四,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 1,1,15,waxing,15,
2049-12-17,2049,2592,星期五,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 1,1,23,waning,8,
2049-12-23,2049,2592,星期四,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 14 ค่ำ เดือน 1,1,29,waning,14,
2049-12-31,2049,2592,星期五,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 2,2,8,waxing,8,
2050-01-07,2050,2593,星期五,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 2,2,15,waxing,15,
2050-01-15,2050,2593,星期六,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 2,2,23,waning,8,
2050-01-22,2050,2593,星期六,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 15 ค่ำ เดือน 2,2,30,waning,15,
2050-01-30,2050,2593,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 3,3,8,waxing,8,
2050-02-06,2050,2593,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 3,3,15,waxing,15,
2050-02-14,2050,2593,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 3,3,23,waning,8,
2050-02-20,2050,2593,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 14 ค่ำ เดือน 3,3,29,waning,14,
2050-02-28,2050,2593,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 4,4,8,waxing,8,
2050-03-07,2050,2593,星期一,makha_bucha,萬佛節,มาฆบูชา,Makha Bucha,thai-buddhist-major,ขึ้น 15 ค่ำ เดือน 4,4,15,waxing,15,
2050-03-07,2050,2593,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 4,4,15,waxing,15,
2050-03-15,2050,2593,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 4,4,23,waning,8,
2050-03-22,2050,2593,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 15 ค่ำ เดือน 4,4,30,waning,15,
2050-03-30,2050,2593,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 5,5,8,waxing,8,
2050-04-06,2050,2593,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 5,5,15,waxing,15,
2050-04-14,2050,2593,星期四,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 5,5,23,waning,8,
2050-04-20,2050,2593,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 14 ค่ำ เดือน 5,5,29,waning,14,
2050-04-28,2050,2593,星期四,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 6,6,8,waxing,8,
2050-05-05,2050,2593,星期四,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 6,6,15,waxing,15,
2050-05-13,2050,2593,星期五,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 6,6,23,waning,8,
2050-05-20,2050,2593,星期五,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 15 ค่ำ เดือน 6,6,30,waning,15,
2050-05-28,2050,2593,星期六,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 7,7,8,waxing,8,
2050-06-04,2050,2593,星期六,visakha_bucha,衛塞節,วิสาขบูชา,Visakha Bucha,thai-buddhist-major,ขึ้น 15 ค่ำ เดือน 7,7,15,waxing,15,
2050-06-04,2050,2593,星期六,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 7,7,15,waxing,15,
2050-06-12,2050,2593,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 7,7,23,waning,8,
2050-06-18,2050,2593,星期六,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 14 ค่ำ เดือน 7,7,29,waning,14,
2050-06-26,2050,2593,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 8,8,8,waxing,8,
2050-07-03,2050,2593,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 8,8,15,waxing,15,
2050-07-11,2050,2593,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 8,8,23,waning,8,
2050-07-18,2050,2593,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 15 ค่ำ เดือน 8,8,30,waning,15,
2050-07-26,2050,2593,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 88,88,8,waxing,8,
2050-08-02,2050,2593,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 88,88,15,waxing,15,
2050-08-03,2050,2593,星期三,khao_phansa,入雨安居,เข้าพรรษา,Khao Phansa,thai-buddhist-major,แรม 1 ค่ำ เดือน 88,88,16,waning,1,
2050-08-10,2050,2593,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 88,88,23,waning,8,
2050-08-17,2050,2593,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 15 ค่ำ เดือน 88,88,30,waning,15,
2050-08-25,2050,2593,星期四,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 9,9,8,waxing,8,
2050-09-01,2050,2593,星期四,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 9,9,15,waxing,15,
2050-09-09,2050,2593,星期五,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 9,9,23,waning,8,
2050-09-15,2050,2593,星期四,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 14 ค่ำ เดือน 9,9,29,waning,14,
2050-09-23,2050,2593,星期五,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 10,10,8,waxing,8,
2050-09-30,2050,2593,星期五,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 10,10,15,waxing,15,
2050-10-08,2050,2593,星期六,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 10,10,23,waning,8,
2050-10-15,2050,2593,星期六,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 15 ค่ำ เดือน 10,10,30,waning,15,
2050-10-23,2050,2593,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 11,11,8,waxing,8,
2050-10-30,2050,2593,星期日,ok_phansa,出雨安居,ออกพรรษา,Ok Phansa,thai-buddhist-major,ขึ้น 15 ค่ำ เดือน 11,11,15,waxing,15,
2050-10-30,2050,2593,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 11,11,15,waxing,15,
2050-11-07,2050,2593,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 11,11,23,waning,8,
2050-11-13,2050,2593,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 14 ค่ำ เดือน 11,11,29,waning,14,
2050-11-21,2050,2593,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 12,12,8,waxing,8,
2050-11-28,2050,2593,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 12,12,15,waxing,15,
2050-12-06,2050,2593,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 12,12,23,waning,8,
2050-12-13,2050,2593,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 15 ค่ำ เดือน 12,12,30,waning,15,
2050-12-21,2050,2593,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 1,1,8,waxing,8,
2050-12-28,2050,2593,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 1,1,15,waxing,15,
2051-01-05,2051,2594,星期四,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 1,1,23,waning,8,
2051-01-11,2051,2594,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 14 ค่ำ เดือน 1,1,29,waning,14,
2051-01-19,2051,2594,星期四,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 2,2,8,waxing,8,
2051-01-26,2051,2594,星期四,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 2,2,15,waxing,15,
2051-02-03,2051,2594,星期五,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 2,2,23,waning,8,
2051-02-10,2051,2594,星期五,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 15 ค่ำ เดือน 2,2,30,waning,15,
2051-02-18,2051,2594,星期六,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 3,3,8,waxing,8,
2051-02-25,2051,2594,星期六,makha_bucha,萬佛節,มาฆบูชา,Makha Bucha,thai-buddhist-major,ขึ้น 15 ค่ำ เดือน 3,3,15,waxing,15,
2051-02-25,2051,2594,星期六,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 3,3,15,waxing,15,
2051-03-05,2051,2594,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 3,3,23,waning,8,
2051-03-11,2051,2594,星期六,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 14 ค่ำ เดือน 3,3,29,waning,14,
2051-03-19,2051,2594,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 4,4,8,waxing,8,
2051-03-26,2051,2594,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 4,4,15,waxing,15,
2051-04-03,2051,2594,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 4,4,23,waning,8,
2051-04-10,2051,2594,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 15 ค่ำ เดือน 4,4,30,waning,15,
2051-04-15,2051,2594,星期六,sao_ha_candidate,騷哈日候選 / 稍哈日候選,เสาร์ 5,Sao Ha candidate,thai-amulet-auspicious-day,ขึ้น 5 ค่ำ เดือน 5,5,5,waxing,5,按規則產生：星期六 + 泰國陰曆 5 月 + ขึ้น 5 ค่ำ 或 แรม 5 ค่ำ。未做人工作法會或高僧認定。
2051-04-18,2051,2594,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 5,5,8,waxing,8,
2051-04-25,2051,2594,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 5,5,15,waxing,15,
2051-05-03,2051,2594,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 5,5,23,waning,8,
2051-05-09,2051,2594,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 14 ค่ำ เดือน 5,5,29,waning,14,
2051-05-17,2051,2594,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 6,6,8,waxing,8,
2051-05-24,2051,2594,星期三,visakha_bucha,衛塞節,วิสาขบูชา,Visakha Bucha,thai-buddhist-major,ขึ้น 15 ค่ำ เดือน 6,6,15,waxing,15,
2051-05-24,2051,2594,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 6,6,15,waxing,15,
2051-06-01,2051,2594,星期四,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 6,6,23,waning,8,
2051-06-08,2051,2594,星期四,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 15 ค่ำ เดือน 6,6,30,waning,15,
2051-06-16,2051,2594,星期五,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 7,7,8,waxing,8,
2051-06-23,2051,2594,星期五,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 7,7,15,waxing,15,
2051-07-01,2051,2594,星期六,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 7,7,23,waning,8,
2051-07-08,2051,2594,星期六,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 15 ค่ำ เดือน 7,7,30,waning,15,
2051-07-16,2051,2594,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 8,8,8,waxing,8,
2051-07-23,2051,2594,星期日,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 8,8,15,waxing,15,
2051-07-24,2051,2594,星期一,khao_phansa,入雨安居,เข้าพรรษา,Khao Phansa,thai-buddhist-major,แรม 1 ค่ำ เดือน 8,8,16,waning,1,
2051-07-31,2051,2594,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 8,8,23,waning,8,
2051-08-07,2051,2594,星期一,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 15 ค่ำ เดือน 8,8,30,waning,15,
2051-08-15,2051,2594,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 8 ค่ำ เดือน 9,9,8,waxing,8,
2051-08-22,2051,2594,星期二,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,ขึ้น 15 ค่ำ เดือน 9,9,15,waxing,15,
2051-08-30,2051,2594,星期三,wan_phra,泰國佛日,วันพระ,Wan Phra,thai-buddhist,แรม 8 ค่ำ เดือน 9,9,23,waning,8,
